CMPD_CHEMBLID,CANONICAL_SMILES,pKi
CHEMBL104937,NC(=N)c1ccc2cc(ccc2c1)C(=O)Nc3ccccc3,5.248720896
CHEMBL104937,NC(=N)c1ccc2cc(ccc2c1)C(=O)Nc3ccccc3,5.248720896
CHEMBL227794,NC(=N)NCCC[C@H](NS(=O)(=O)c1cccc(c1)C(F)(F)F)C(=O)N2CCNCC2,5.251811973
CHEMBL104937,NC(=N)c1ccc2cc(ccc2c1)C(=O)Nc3ccccc3,5.251811973
CHEMBL91870,NC(=N)c1ccc(CNC(=O)c2cc3cc(N)ccc3n2Cc4cccc(c4)C(=N)N)cc1,5.251811973
CHEMBL3114849,COC(=O)Nc1ccc(c(c1)[C@H]2CCCN2C(=O)[C@H](Nc3ccc4c(N)nccc4c3)c5ccc(OC)c(OC)c5)S(=O)(=O)C(C)C,5.251811973
CHEMBL111575,NC(=N)c1ccc2cc(ccc2c1)C(=O)Nc3cccc(OC4CCCC4)c3,5.253365801
CHEMBL517551,CN1CC(C)(COc2ccc(cc2)C(=N)N)Oc3cc(NC(=O)C(Cc4ccccc4)C(=O)O)ccc13,5.259637311
CHEMBL513339,NCCC1CCN(CC1)C(=O)[C@H](Cc2cccc(c2)C(=N)N)NS(=O)(=O)c3cccc(NC(=O)CCO)c3,5.259637311
CHEMBL94759,Cn1cncc1C#CCNC(=O)[C@@H]2CCCN2C(=O)[C@@H](Cc3ccccc3)NC(=O)OC(C)(C)C,5.259637311
CHEMBL383382,CCOc1cc(O[C@@H]2CC[C@@H](O)CC2)cc(c1)C(Nc3ccc(cc3)C(=N)N)C(=O)O,5.259637311
CHEMBL505986,CC[C@H](C)[C@H](NS(=O)(=O)Cc1ccccc1C(=O)O)C(=O)N[C@@H](CCC(=O)N)C(=O)NCc2ccc(cc2)C(=N)N,5.260427656
CHEMBL394129,CC(=O)N1C[C@H](NC(=O)c2ccc(cc2)N3C=CC=CC3=O)[C@@H](C1)NC(=O)c4ccc(Cl)s4,5.2644011
CHEMBL1824549,Clc1cccc(\C=C\S(=O)(=O)Nc2cccc(OCc3cn(Cc4nc5ccccc5s4)nn3)c2)c1,5.26520017
CHEMBL329071,CC(C)(C)OC(=O)N[C@H](Cc1ccccc1)C(=O)N2CCC[C@H]2C(=O)NCC#Cc3cn[nH]c3,5.26760624
CHEMBL379186,CC(C)c1cc(C(C)C)c(c(c1)C(C)C)S(=O)(=O)N[C@@H](Cc2cccc(c2)C(=N)N)C(=O)N3CCN(CC3)C(=O)C4CCNCC4,5.26760624
CHEMBL227145,COc1cc(Cl)cc(C(=O)Nc2ccc(Cl)cn2)c1NC(=O)c3scc(CNC(C)C)c3Cl,5.26760624
CHEMBL228012,Cc1cccc(c1)S(=O)(=O)N[C@@H](CCCNC(=N)N)C(=O)N2CCNCC2,5.26760624
CHEMBL167782,O=C(NC1CCc2n[nH]cc2C1)[C@@H]3CCCN3C(=O)[C@@H](CC4CCCCC4)NS(=O)(=O)Cc5ccccc5,5.269217724
CHEMBL323387,NC(=N)c1ccc2cc(ccc2c1)C(=O)Nc3ccc4CCN=C(C5CCCC5)c4c3,5.274905479
CHEMBL109627,NC(=N)c1ccc2oc(cc2c1)C(=O)N3CCN(CC3)C(=O)COc4ccc(OCC(=O)Nc5ccc(cc5)c6c[nH]cn6)cc4,5.27572413
CHEMBL269032,NC(=N)c1ccc(cc1)N2CCCN(CC2)c3ccc(cc3)C(=N)N,5.27572413
CHEMBL390752,NCCCCCCCCCCCCN1CCN(CC1)C(=O)[C@H](CCCNC(=N)N)NS(=O)(=O)c2cccc3ccccc23,5.27572413
CHEMBL180418,CN[C@H](Cc1ccccc1)C(=O)N2CCC[C@H]2C(=O)N[C@@H](CCCN=C(N)N)C(O)c3nc4ccccc4s3,5.27572413
CHEMBL84502,CN(C)c1cc(Oc2nc(Oc3cccc(c3)C(=N)N)c(F)c(C)c2F)ccc1Cl,5.27572413
CHEMBL319615,CN([C@H](Cc1ccccc1)C(=O)N2CCC[C@H]2C(=O)N[C@@H](CCC\N=C(\N)/NS(=O)(=O)c3ccc(C)cc3)C(O)c4nc5ccccc5s4)C(=O)OCc6ccccc6,5.27572413
CHEMBL1160794,NC(=N)c1cccc(c1)N2CCCCN(C3CCN(Cc4cccnc4)CC3)C2=O,5.27572413
CHEMBL419661,CC(C)Oc1cccc(Oc2nc(Oc3cccc(c3)C(=N)N)c(F)c(C)c2F)c1,5.27572413
CHEMBL2334319,CCCNC1=CN=C2N([C@@H](CC2(CC)CC)C(=O)NCc3ccc(cc3)C(=N)N)C1=O,5.283996656
CHEMBL8018,CS(=O)(=O)NCC1(CC(=NO1)c2ccc3onc(N)c3c2)C(=O)Nc4ccc(cn4)c5ccccc5S(=O)(=O)N,5.283996656
CHEMBL1824559,Cc1cccc(\C=C\S(=O)(=O)Nc2cccc(c2)c3nnn(Cc4cccc(Cl)c4)n3)c1,5.283996656
CHEMBL319264,NC(=N)c1ccc2cccc(N)c2c1,5.283996656
CHEMBL2337671,NC(=N)c1ccc(OC[C@@H]2COc3cc(ccc3O2)N(Cc4ccccc4)C(=O)C(=O)O)cc1,5.28567024
CHEMBL493094,CN1CC(C)(COc2ccc(cc2)C(=N)N)Oc3cc(NC(=O)CCC(=O)O)ccc13,5.287350298
CHEMBL26240,CC(=N)N1CCC(CC1)Oc2ccc(cc2C(F)(F)F)N(C\C=C\c3cc(ccc3O)C(=N)N)C(=O)CCC(=O)O,5.289036881
CHEMBL2159272,NC(=[NH2+])c1ccc(CNC(=O)CCCNS(=O)(=O)c2cccc(c2)C(=[NH2+])N)cc1,5.292429824
CHEMBL523865,CCOC(=O)N1CCN(CC1)C(=O)[C@H](Cc2cccc(c2)C(=N)N)NS(=O)(=O)c3cccc(NC(=O)CCN)c3,5.292429824
CHEMBL82006,NC(=N)c1cccc(Oc2cc(cc(Oc3cc(ccc3O)C(=N)N)n2)C(=O)O)c1,5.292429824
CHEMBL332578,N[C@H]1CC[C@@H]2SC[C@H](N2C1=O)C(=O)NCCCN=C(N)N,5.292429824
CHEMBL461870,NCCC1CCN(CC1)C(=O)[C@H](Cc2cccc(c2)C(=N)N)NS(=O)(=O)c3cccc(NC(=O)C4CNC4)c3,5.292429824
CHEMBL177212,CC(=N)N1CCC(CC1)N(CCCC(=O)O)c2ccc3nc(C)n(Cc4ccc5ccc(cc5c4)C(=N)N)c3c2,5.301029996
CHEMBL379586,CC(C)c1cc(C(C)C)c(c(c1)C(C)C)S(=O)(=O)N[C@@H](Cc2cccc(c2)C(=N)N)C(=O)N3CCN(CC3)C(=O)C4CCN(CC4)C(=N)N,5.301029996
CHEMBL25673,CC(=N)N1CCC(CC1)Oc2ccc(NC\C=C\c3cccc(c3)C(=N)N)cc2,5.301029996
CHEMBL177136,CC(CN(C1CCN(CC1)C(=N)C)c2ccc3c(c2)nc(C)n3Cc4ccc5ccc(cc5c4)C(=N)N)C(=O)O,5.301029996
CHEMBL151985,CCOC(=O)CCC(=O)N(C1CCN(CC1)C(=N)C)c2ccc3c(c2)nc(C)n3Cc4ccc5ccc(cc5c4)C(=N)N,5.301029996
CHEMBL596781,CC(C)[C@@H](N)C(=O)N1CCC[C@H]1C(=O)NCc2cccc(Cl)c2,5.301029996
CHEMBL172831,CC(=N)N1CCC(CC1)N(C(=O)CCC(=O)O)c2ccc3nc(C)n(Cc4ccc5ccc(cc5c4)C(=N)N)c3c2,5.301029996
CHEMBL3423003,CCCC(=O)N1CCC[C@H]1C(=O)NCc2ccc(cc2)C(=N)N,5.301029996
CHEMBL366405,COC(=O)C(C)CN(C1CCN(CC1)C(=N)C)c2ccc3c(c2)nc(C)n3Cc4ccc5ccc(cc5c4)C(=N)N,5.301029996
CHEMBL1949837,CN1CC(C)(COc2ccc(cc2)C(=N)N)Oc3ccc(cc13)N(Cc4cc(F)cc(F)c4)C(=O)C(=O)O,5.301029996
CHEMBL171966,CC(=N)N1CCC(CC1)N(CCCC(=O)O)c2ccc3c(c2)nc(C)n3Cc4ccc5ccc(cc5c4)C(=N)N,5.301029996
CHEMBL144707,CCOC(=O)C(Oc1ccc2CCN(Cc2c1)C(=N)N)c3ccc(OC4CCN(CC4)C(=N)c5ccc(OC)cc5)cc3,5.301029996
CHEMBL25351,CC(=N)N1CCC(CC1)Oc2ccc3c(nc(C)n3Cc4ccc5ccc(cc5c4)C(=N)N)c2[N+](=O)[O-],5.301029996
CHEMBL1183796,CCOCC1(CC(=NO1)c2cccc(c2)C(=N)N)C(=O)Nc3ccc(cn3)c4ccccc4S(=O)(=O)N,5.301029996
CHEMBL424589,CC(=N)N1CCC(CC1)Oc2ccc(cc2C(F)(F)F)N(C\C=C\c3cccc(c3)C(=N)N)C(=O)CCC(=O)O,5.301029996
CHEMBL208586,CC(C)c1cc(C(C)C)c(c(c1)C(C)C)S(=O)(=O)N[C@@H](Cc2cccc(c2)C(=N)N)C(=O)N3CCCN(CC3)C(=O)C4CCNCC4,5.301029996
CHEMBL494514,CN1CC(C)(COc2ccc(cc2)C(=N)N)Oc3cc(NC(=O)c4ccccc4)ccc13,5.301029996
CHEMBL25474,CCc1nc2cc(OC3CCN(CC3)C(=N)C)ccc2n1C\C=C\c4cc(N)ccc4OC,5.301029996
CHEMBL109367,CC(C)C1=NCCc2ccc(NC(=O)c3ccc4cc(ccc4c3)C(=N)N)cc12,5.301899454
CHEMBL494513,CCOC(=O)C(Cc1ccccc1)C(=O)Nc2ccc3OC(C)(COc4ccc(cc4)C(=N)N)CN(C)c3c2,5.307153081
CHEMBL591726,CS(=O)(=O)c1ccccc1c2ccc(NC(=O)c3cc(nn3c4cccc(c4)c5nnc(N)[nH]5)C(F)(F)F)c(F)c2,5.30980392
CHEMBL48199,NC(=N)c1ccc(Oc2cccc(Oc3ccc(cc3)C(=N)N)c2)cc1,5.30980392
CHEMBL3114831,COC(=O)Nc1ccc(c(c1)[C@H]2CCCN2C(=O)[C@H](Nc3ccc4c(N)nccc4c3)c5ccc(Cl)c(OC)c5)S(=O)(=O)C(C)C,5.30980392
CHEMBL441450,Cc1c(F)c(Oc2cccc(NS(=O)(=O)C)c2)nc(Oc3cccc(c3)C(=N)N)c1F,5.30980392
CHEMBL3289036,NC(=N)c1ccc(Oc2cc(NS(=O)(=O)c3ccc(F)cc3)cc(Oc4ccc(cc4)C(=N)N)c2)cc1,5.314258261
CHEMBL399822,CNc1nn(c2ccc(OC)cc2)c3C(=O)N(CCc13)c4ccc(cc4)c5ccccc5CN6CC[C@@H](O)C6,5.318758763
CHEMBL195032,NC(=N)c1ccc2ccc(CN(CCc3ccccn3)C(=O)c4cccc5ccccc45)cc2c1,5.322028247
CHEMBL105980,CC1=CC=C(NS(=O)(=O)Cc2ccccc2)C(=O)N1CC(=O)NC3CCc4n[nH]cc4C3,5.327902142
CHEMBL382278,NC(=N)c1ccc(NC(C(=O)O)c2cc(OC3CCOCC3)cc(c2)C#C)cc1,5.327902142
CHEMBL3808399,C[C@H]1COC(=O)Nc2cccc(CNC(=O)C(Nc3ccc4c(N)nccc4c3)c5ccc1cc5)c2,5.327902142
CHEMBL47751,C(Nc1ccncc1)c2ccc(OCc3ccccc3)cc2,5.327902142
CHEMBL343827,NC(=N)c1ccc2ncn(CC(=O)Nc3ccc(cc3)c4ccccc4)c2c1,5.327902142
CHEMBL24508,CC(=N)N1CCC(CC1)Oc2ccc(NC\C=C\c3cccc(c3)C(=N)N)cc2F,5.327902142
CHEMBL366556,COC(=O)CCCN(C1CCN(CC1)C(=N)C)c2ccc3nc(C)n(Cc4ccc5ccc(cc5c4)C(=N)N)c3c2,5.336299075
CHEMBL355796,CCOC(=O)CCC(=O)N(C1CCN(CC1)C(=N)C)c2ccc3nc(C)n(Cc4ccc5ccc(cc5c4)C(=N)N)c3c2,5.337242168
CHEMBL116597,N[C@H](Cc1ccccc1)C(=O)N2CCC[C@H]2C(=O)NCc3ccccc3,5.337242168
CHEMBL351688,COC[C@H]1ON=C([C@@H]1C(=O)Nc2ccc(cc2)c3ccccc3S(=O)(=O)N)c4cccc(c4)C(=N)N,5.337242168
CHEMBL238301,COc1ccc(cc1)n2nc(NC(=O)OC(C)(C)C)c3CCN(C(=O)c23)c4ccc(cc4)c5ccccc5CN6CC[C@@H](O)C6,5.337242168
CHEMBL1824550,[O-][N+](=O)c1cccc(\C=C\S(=O)(=O)Nc2cccc(OCc3cn(Cc4nc5ccccc5s4)nn3)c2)c1,5.337242168
CHEMBL382094,CCOc1cc(O[C@H]2CCOC2)cc(c1)[C@@H](Nc3ccc(cc3)C(=N)N)C(=O)O,5.337242168
CHEMBL289628,CC1(C)CNc2c(C1)cccc2S(=O)(=O)NC(Cc3nc4cncnc4s3)C(=O)N5CCC(CCF)CC5,5.341035157
CHEMBL2016874,NC(=N)c1ccc(CNC(=O)[C@@H]2Cc3cn(Cc4cccc(Cn5cc(C[C@@H](NS(=O)(=O)Cc6ccccc6)C(=O)N2)nn5)n4)nn3)cc1,5.341035157
CHEMBL2016874,NC(=N)c1ccc(CNC(=O)[C@@H]2Cc3cn(Cc4cccc(Cn5cc(C[C@@H](NS(=O)(=O)Cc6ccccc6)C(=O)N2)nn5)n4)nn3)cc1,5.341035157
CHEMBL368762,NC(=N)c1ccc(CNc2ccc3ccn(c4ccc(cc4)C(=N)N)c3c2)cc1,5.343901798
CHEMBL72318,CN(C)C(=O)c1cccc(Oc2nc(Oc3cc(ccc3O)C(=N)N)c(F)c(N(C)CC(=O)O)c2F)c1,5.346787486
CHEMBL2373350,CSCc1nc(Cc2ccccc2)n(CC(=O)N[C@@H](CCCCN)B3O[C@@H]4C[C@@H]5C[C@@H](C5(C)C)[C@]4(C)O3)n1,5.346787486
CHEMBL165389,CC(C)(C)OC(=O)N[C@H](C(c1ccccc1)c2ccccc2)C(=O)N3CCC[C@H]3C(=O)NCC4CCc5nc(N)ncc5C4,5.346787486
CHEMBL269020,CN(C1CCCC1)C(=O)[C@H](CC#Cc2cnc(N)s2)NS(=O)(=O)c3ccc4ccccc4c3,5.346787486
CHEMBL181265,CCOc1ccc(CNc2ccc(cc2)C(=N)N)cc1OCC,5.346787486
CHEMBL327473,CC(C)OCC1(CC(=NO1)c2cccc(c2)C(=N)N)C(=O)Nc3ccc(cc3)c4ccccc4S(=O)(=O)N,5.346787486
CHEMBL72318,CN(C)C(=O)c1cccc(Oc2nc(Oc3cc(ccc3O)C(=N)N)c(F)c(N(C)CC(=O)O)c2F)c1,5.346787486
CHEMBL436235,C[C@H]1ON=C([C@@H]1C(=O)Nc2ccc(cc2)c3ccccc3S(=O)(=O)N)c4cccc(c4)C(=N)N,5.346787486
CHEMBL3403478,CCOc1cc(OC(C)C)c(F)c(c1)C(Nc2ccc(cc2)C(=N)N)c3nc(c[nH]3)c4ccccc4C(=O)OC,5.349692477
CHEMBL227849,CC(=O)N1CCN(CC1)C(=O)[C@H](CCCNC(=N)N)NS(=O)(=O)c2cccc(C)c2,5.356547324
CHEMBL242743,CC(=O)N1CCN(Cc2csc(C(=O)Nc3ccc(Cl)cc3C(=O)Nc4ccc(Cl)cc4)c2Cl)CC1,5.356547324
CHEMBL3114836,CCOc1ccc(F)c(c1)[C@@H](Nc2ccc3c(N)nccc3c2)C(=O)N4CCC[C@@H]4c5cc(NC(=O)OC)ccc5S(=O)(=O)C(C)C,5.356547324
CHEMBL3114834,COC(=O)Nc1ccc(c(c1)[C@H]2CCCN2C(=O)[C@H](Nc3ccc4c(N)nccc4c3)c5cc(OC)ccc5F)S(=O)(=O)C(C)C,5.356547324
CHEMBL428920,CN1CCN(Cc2c(C)sc(C(=O)Nc3ccc(Cl)cc3C(=O)Nc4ccc(Cl)cc4)c2Cl)CC1,5.356547324
CHEMBL345990,COC(=O)C1C\C(=C/c2ccc(cc2)C(=N)N)\C(=O)\C(=C\c3ccc(cc3)C(=N)N)\C1,5.356547324
CHEMBL157601,NC(=N)c1ccc(CCC(=O)c2cccc(c2)C(=N)N)cc1,5.356547324
CHEMBL3099588,NC(=N)c1ccc(Oc2ccc(N)c(Oc3ccc(cc3)C(=N)N)n2)cc1,5.356547324
CHEMBL94052,COCCC1(CC(=NO1)c2cccc(c2)C(=N)N)C(=O)Nc3ccc(cc3)c4ccccc4S(=O)(=O)N,5.356547324
CHEMBL392526,COc1ccc(cc1)n2nc(c3CCN(C(=O)c23)c4ccc(cc4)N5CCCCC5=O)C(F)(F)F,5.356547324
CHEMBL2431589,CCOc1cc(ccc1OC(C)C)C(Nc2ccc3c(N)nccc3c2)C(=O)NS(=O)(=O)c4ccccc4,5.366531544
CHEMBL2016873,NC(=N)c1ccc(CNC(=O)[C@@H]2Cc3cn(Cc4cccc(Cn5cc(C[C@@H](NS(=O)(=O)Cc6ccccc6)C(=O)N2)nn5)c4)nn3)cc1,5.366531544
CHEMBL2016873,NC(=N)c1ccc(CNC(=O)[C@@H]2Cc3cn(Cc4cccc(Cn5cc(C[C@@H](NS(=O)(=O)Cc6ccccc6)C(=O)N2)nn5)c4)nn3)cc1,5.366531544
CHEMBL327403,CCCOCC1(CC(=NO1)c2cccc(c2)C(=N)N)C(=O)Nc3ccc(cc3)c4ccccc4S(=O)(=O)N,5.366531544
CHEMBL419704,NC(=N)c1cccc(CNC(=O)c2c(Cl)c3ccccc3n2Cc4cccc(c4)C(=N)N)c1,5.372634143
CHEMBL3289035,NC(=N)c1ccc(Oc2cc(NC(=O)C3CCN(CCO)CC3)cc(Oc4ccc(cc4)C(=N)N)c2)cc1,5.376543952
CHEMBL314535,CC(=N)N1CC[C@@H](C1)Oc2ccc(cc2)C(Cc3ccc4ccc(cc4c3)C(=N)N)C(=O)O,5.37675071
CHEMBL184896,NC(=N)c1ccc2scc(C(CC(=O)Nc3ccc(cc3)n4cnc5ccccc45)Cc6ccccc6)c2c1,5.37675071
CHEMBL41359,COc1ccc2cc(ccc2c1)S(=O)(=O)NN(Cc3cccc(c3)C(=N)NO)C(=O)N4CCCCC4C,5.37675071
CHEMBL327408,NC(=N)c1ccc(CNC(=O)c2cc3c(O)cccc3n2Cc4cccc(c4)C(=N)N)cc1,5.37675071
CHEMBL362184,NC(=N)c1ccc2[nH]cc(C(Cc3ccc(N)cc3)C(=O)Nc4ccc(cc4)n5cnc6ccccc56)c2c1,5.37675071
CHEMBL212209,CC(C)c1cc(C(C)C)c(c(c1)C(C)C)S(=O)(=O)N[C@@H](Cc2cccc(c2)C(=N)N)C(=O)N3CCN(CC3)C(=O)CCCN=C(N)N,5.37675071
CHEMBL48409,CNC(=O)c1cc(Oc2cccc(c2)C(=N)N)nc(Oc3cccc(c3)C(=N)N)c1,5.37675071
CHEMBL360550,NC(=N)c1ccc2scc(C(Cc3ccc(N)cc3)C(=O)Nc4ccc(cc4)n5cnc6ccccc56)c2c1,5.37675071
CHEMBL3099589,NC(=N)c1ccc(Oc2ccc(NS(=O)(=O)c3ccc(F)cc3)c(Oc4ccc(cc4)C(=N)N)n2)cc1,5.387216143
CHEMBL65273,N[C@H](Cc1ccccc1)C(=O)N2CCC[C@H]2C(=O)NCCNc3ccncc3,5.387216143
CHEMBL148944,NCc1ccccc1n2nc(cc2C(=O)Nc3ccc(cc3)c4ccccc4S(=O)(=O)N)C(F)(F)F,5.387216143
CHEMBL3289024,NCCC1CCN(CC1)C(=O)c2cc(Oc3ccc(cc3)C(=N)N)cc(Oc4ccc(cc4)C(=N)N)c2,5.391367011
CHEMBL437555,CCOC(=O)N1C[C@H](NC(=O)c2ccc(cc2)N3C=CC=CC3=O)[C@@H](C1)NC(=O)c4ccc(Cl)s4,5.395773947
CHEMBL328893,NC(=N)c1ccc(O)c(CN2CC[C@H](NS(=O)(=O)c3cc4c(Cl)nccc4s3)C2=O)c1,5.397940009
CHEMBL3115907,NC(=N)c1ccc(CNC(=O)[C@H](CC2CCCN2)NC(=O)[C@@H](CC3CCCCC3)NCC(=O)O)cc1,5.397940009
CHEMBL379068,NCCC(=O)Nc1cccc(c1)S(=O)(=O)N[C@@H](Cc2cccc(c2)C(=N)N)C(=O)N3CCC(CCCN=C(N)N)CC3,5.397940009
CHEMBL435028,CCOC(=O)C(Oc1ccc2CCN(Cc2c1)C(=N)N)c3ccc(OC4CCN(CC4)C(=O)OCC=C)cc3,5.397940009
CHEMBL52427,Cc1cc(c(O)c(c1)c2cc3cc(ccc3[nH]2)C(=N)N)c4ccccc4,5.397940009
CHEMBL324793,NC(=N)c1ccc(F)c(CN2CC[C@H](NS(=O)(=O)c3ccc(s3)c4cccnc4)C2=O)c1,5.397940009
CHEMBL378192,NC(=N)NCCC1CCN(CC1)C(=O)[C@H](Cc2cccc(c2)C(=N)N)NS(=O)(=O)c3cccc(NC(=O)CCNC(=N)N)c3,5.397940009
CHEMBL121575,NC(=N)c1cccc(CN2CC[C@H](NS(=O)(=O)c3ccc(cc3)c4ccccn4)C2=O)c1,5.397940009
CHEMBL3594311,CC(C)S(=O)(=O)c1ccc2NC(=O)CCCc3ccc(cc3)[C@@H](Nc4ccc5c(N)nccc5c4)C(=O)NCc1c2,5.397940009
CHEMBL24817,O=C(CNS(=O)(=O)C1CCCCC1)NC(CCNc2ccncc2)C(=O)N3CCCCC3,5.397940009
CHEMBL2159394,NC(=[NH2+])c1cccc(c1)S(=O)(=O)NCC(=O)Nc2ccc3ccccc3c2,5.397940009
CHEMBL172147,NC(=N)c1cccc(CNc2ccc3ccn(c4cccc(c4)C(=N)N)c3c2)c1,5.397940009
CHEMBL330572,NC(=N)c1ccc(O)c(CN2CC[C@H](NS(=O)(=O)c3cc4ncccc4s3)C2=O)c1,5.397940009
CHEMBL122456,COc1ccc(cc1N)n2nnnc2C(=O)Nc3ccc(cc3)c4ccccc4S(=O)(=O)N,5.397940009
CHEMBL345435,CC(C)COC(=O)OC[C@@H](NS(=O)(=O)Cc1ccccc1)C(=O)NCC(=O)NCc2ccc(cc2)C(=N)N,5.397940009
CHEMBL330284,CCCCOCC1(CC(=NO1)c2cccc(c2)C(=N)N)C(=O)Nc3ccc(cc3)c4ccccc4S(=O)(=O)N,5.397940009
CHEMBL415907,COC(=O)[C@H](Cc1cccc(c1)C(=N)N)[C@@H](C)NC(=O)c2ccc(cc2)c3cccnc3,5.397940009
CHEMBL352197,NC(=N)c1cccc(c1)c2noc(N)c2C(=O)Nc3ccc(cc3)c4ccccc4S(=O)(=O)N,5.397940009
CHEMBL3289045,N[C@@H]1CC[C@H](CC1)NC(=O)c2cc(OCc3ccc(Br)nc3)cc(Oc4ccc(cc4)C(=N)N)c2,5.399571674
CHEMBL1231012,NC(=N)c1ccc(CC(=O)C(=O)O)cc1,5.400000186
CHEMBL461192,CCOC(=O)CN(C(=O)c1ccc2N(C)C(=O)C(OCc3ccc(cc3)C(=N)N)Oc2c1)c4ccccc4,5.400116928
CHEMBL3289297,N[C@@H]1CC[C@H](CC1)NC(=O)c2cc(OCc3ccc(Br)cc3)cc(Oc4ccc(cc4)C(=N)N)c2,5.400881435
CHEMBL392297,CCS(=O)(=O)N1C[C@H](NC(=O)c2ccc(cc2)N3C=CC=CC3=O)[C@@H](C1)NC(=O)c4ccc(Cl)s4,5.403402904
CHEMBL558029,CN(C)c1cccc2c(cccc12)S(=O)(=O)NC(CCCNC3=NCCN3)C(=O)N4CCCCC4,5.403402904
CHEMBL327404,COC(=O)CC1(CC(=NO1)c2cccc(c2)C(=N)N)C(=O)Nc3ccc(cn3)c4ccccc4S(=O)(=O)N,5.408935393
CHEMBL327404,COC(=O)CC1(CC(=NO1)c2cccc(c2)C(=N)N)C(=O)Nc3ccc(cn3)c4ccccc4S(=O)(=O)N,5.408935393
CHEMBL327404,COC(=O)CC1(CC(=NO1)c2cccc(c2)C(=N)N)C(=O)Nc3ccc(cn3)c4ccccc4S(=O)(=O)N,5.408935393
CHEMBL441670,CC(=N)N1CCC(CC1)Oc2ccc3c(c2)nc(C)n3Cc4ccc5ccc(cc5c4)C(=N)N,5.408935393
CHEMBL235906,COc1ccc(cc1)n2nc(c3CCN(C(=O)c23)c4ccc(cc4)N5CCCCC5)C(F)(F)F,5.408935393
CHEMBL179189,CN[C@H](Cc1ccccc1)C(=O)N2CCC[C@H]2C(=O)N[C@@H](CCCOC)C(=O)c3nc4ccccc4s3,5.408935393
CHEMBL328451,CC(C)COCC1(CC(=NO1)c2cccc(c2)C(=N)N)C(=O)Nc3ccc(cc3)c4ccccc4S(=O)(=O)N,5.408935393
CHEMBL541659,Cc1cccc2c1cc(C(=O)NCc3ccc(cc3)[N+](C)(C)Cc4ccccc4)n2Cc5cccc(c5)C(=N)N,5.408935393
CHEMBL92523,NC(=N)c1cccc(c1)C2=NOC(C2)C(=O)Nc3ccc(cc3)c4ccccc4S(=O)(=O)N,5.408935393
CHEMBL353793,Clc1ccc2cc(sc2c1)S(=O)(=O)N3CCN(Cc4cc5cc[nH]cc5n4)C(=O)C3,5.408935393
CHEMBL527117,CC[C@H](C)[C@H](NS(=O)(=O)Cc1cccc(c1)C(=O)O)C(=O)N[C@@H](CCSC)C(=O)NCc2ccc(cc2)C(=N)N,5.41453927
CHEMBL603544,CC(C)CC(=O)N1CCC[C@H]1C(=O)NCc2ccc(cc2)C(=N)N,5.419075024
CHEMBL82831,Cc1c(F)c(Oc2cccc(Nc3ccccc3)c2)nc(Oc4cccc(c4)C(=N)N)c1F,5.420216403
CHEMBL3891120,C[C@H]1COC(=O)Nc2ccc(c(CN(C)C(=O)[C@H](Nc3ccc4c(N)nccc4c3)c5ccc1c(C)c5)c2)S(=O)(=O)C6CC6,5.420216403
CHEMBL351846,NC(=N)c1cccc(c1)C(=O)N[C@@H](C(=O)N2CCN(CC2)c3ccc(F)cc3)c4ccccc4,5.420216403
CHEMBL109228,CCCS(=O)(=O)NC1=CC=C(C)N(CC(=O)NCC2CCc3nc(N)sc3C2)C1=O,5.420216403
CHEMBL408928,COC(=O)CC1(CC(=NO1)c2cccc(c2)C(=N)N)C(=O)Nc3ccc(cc3F)c4ccccc4S(=O)(=O)N,5.420216403
CHEMBL352099,COCc1onc(c2cccc(c2)C(=N)N)c1C(=O)Nc3ccc(cc3)c4ccccc4S(=O)(=O)N,5.420216403
CHEMBL173419,NC(=N)c1ccc(cc1)n2ccc3ccc(NCc4cccc(c4)C(=N)N)cc23,5.4225082
CHEMBL227222,CNCc1csc(C(=O)Nc2c(OC)cc(Cl)cc2C(=O)Nc3ccc(Cl)cn3)c1Cl,5.431798276
CHEMBL153659,CN(C)C(=N)c1ccc(\C=C\2/CCCC\C(=C/c3ccc(cc3)C(=N)N)\C2=O)cc1,5.431798276
CHEMBL359275,NC(=N)c1ccc(\C=C\2/CCCCCC\C(=C/c3ccc(cc3)C(=N)N)\C2=O)cc1,5.431798276
CHEMBL227247,Cc1cccc(c1)S(=O)(=O)N[C@@H](CCCNC(=N)N)C(=O)N2CCN(CC2)C(=O)CCCCCCCCCCCN,5.431798276
CHEMBL349259,COC(=O)c1cc(OCC2CCN(CC2)C(=N)N)cc(OS(=O)(=O)c3ccccc3Cl)c1,5.431798276
CHEMBL511597,CCOC(=O)C[C@H](NC(=O)c1ccc2N(C)C(=O)C(OCc3ccc(cc3)C(=N)N)Oc2c1)c4ccccc4,5.431798276
CHEMBL331160,CC(C)(C)OC(=O)N[C@H](Cc1ccccc1)C(=O)N2CCC[C@H]2C(=O)NCc3ccc(N)cc3,5.431798276
CHEMBL180163,CNCCCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H](Cc2ccccc2)NC)C(=O)c3nc4ccccc4s3,5.431798276
CHEMBL604386,NC(=N)c1ccc(CNC(=O)[C@@H]2CCCN2C(=O)CC3CCCCC3)cc1,5.442492798
CHEMBL450578,Clc1ccc(s1)C(=O)N[C@@H]2CCC[C@@H]2NC(=O)c3ccc(cc3)C4(CN5CCCC5)CC4,5.443576879
